"Data Source","World Development Indicators",

"Last Updated Date","2025-04-15",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024",
"East Asia & Pacific (excluding high income)","EAP","Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)","ER.GDP.FWTL.M3.KD","","","","","","","","","","","","","","","","","","","","","0.952829407301115","0.982974675957017","1.05210256832815","1.14457973102999","1.25239373241812","1.39997733222167","1.50667876327106","1.59457464429403","1.74934502019546","1.8080115871035","2.1436659903953","2.28114310410103","2.50982478969957","2.76157798349353","3.04646714909425","3.315349362839","3.59265613909599","3.8412898419957","3.93765498795547","4.14500302109556","4.43293193837089","4.70168046242476","5.03359287671986","5.43280879784085","5.86565524351264","6.38704055164477","6.56163381580957","7.22034142983857","7.72105108837056","8.22863747802129","8.93489246123854","9.55781559627002","10.1738630594435","10.800332416905","11.5776576772536","12.26895615495","12.8387129262795","13.7413981014352","14.6778436185715","15.4835903845427","16.1477432410351","17.3509579708973","","","",
"Early-demographic dividend","EAR","Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)","ER.GDP.FWTL.M3.KD","","","","","","","","","","","24.011024444838","23.4070012691647","26.2975032065587","26.6436219674965","27.6208250413344","1.11815097654359","1.52629159840936","1.55567778465773","1.51233524214566","1.49046431260328","2.05660268467496","2.08101078821179","2.11487313555085","2.12172771868451","2.1277371026456","2.14335447613048","2.13087575707086","2.15652950915925","2.20397268966384","2.25141288135616","2.61756316073326","2.69996049258747","3.21067603337251","3.262176005248","3.08826151641873","3.08653887121775","3.21122899294701","3.30872642271342","3.3331462298779","3.35227140927249","3.48109088138313","3.46498808130368","3.45103168065622","3.56801618058623","3.83004673957171","4.00433259835451","4.10775131867285","4.28283264974734","4.40241967031766","4.39396092153422","4.63106798375093","4.84379620510512","4.97582096187512","5.16260375149776","5.32855771894792","5.4872295771564","5.67518110804218","5.84301438537221","6.07817540777864","6.28623879999909","5.98437040340493","6.21123828206751","","","",
"East Asia & Pacific","EAS","Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)","ER.GDP.FWTL.M3.KD","","","","","","","","","","","","","","","","118.777222364186","93.9688115623298","79.459938051413","70.8568712780912","66.1997025980383","5.22397475474081","5.3687353069421","5.50119401928623","5.67570190490259","5.57096232033714","5.87618834051259","6.07750474116164","6.12845245358973","6.52895237433094","6.78017690185578","7.04185610759705","7.29193474821541","7.47249560737964","8.24674910006405","8.55029849719618","8.94187423539923","9.32410618000854","9.59528015341057","9.54086791995757","9.7687215312408","10.1745449656536","10.4449700254404","10.8187898220153","11.2485343069225","11.7684758605783","12.3152528736153","12.0664310521311","12.4992033334843","12.9107343768435","13.1387192471413","13.9882756536691","14.5441759875639","15.129564898931","15.7339176855213","16.5184067148665","17.3622461765221","17.8795067582926","18.8270362064317","19.7837712074313","20.5801612578509","21.1620110874106","22.3926592519362","","","",
"Europe & Central Asia (excluding high income)","ECA","Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)","ER.GDP.FWTL.M3.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.39930067146661","3.18924861861062","5.88474374193754","4.70295864322616","2.51220958011131","2.63578509833948","2.78156564116628","2.98453070838981","3.12008619489342","3.10671925065083","3.32148437003359","3.36488528588825","3.60927931342716","3.87577697625995","4.21808230829242","4.56990848463421","5.13812386125597","5.45031187544946","5.66041920996841","5.36555920120521","5.65726701983641","6.14606512414993","6.36588605791196","6.74461491434752","6.9956922549122","7.09782641433917","7.14881818899303","7.34243319312546","7.58076576646951","7.74596385393333","7.92545957409915","9.13713518845129","","","",
"Europe & Central Asia","ECS","Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)","ER.GDP.FWTL.M3.KD","","","","","","","","","","","","","","","","","","","","","","","","","","36.4210330382665","37.4239740584501","39.1516127384502","41.3696893619144","43.3085871830644","39.5613239825644","41.5774525661754","28.167329849723","26.887014739249","23.4720215142502","24.1882482489687","25.0527777107904","26.3050570251166","27.334620457878","28.2728142183495","29.1282761665447","30.7002419953636","31.4333083556747","32.224780997977","33.3323087497839","34.0541680315725","36.172833124261","38.5277982309965","37.3620509417376","36.7694749260477","37.794218958158","39.0264948824993","39.2551432269291","41.0185210772529","40.9038881727718","42.4003225955159","43.2972112286285","43.8507155653349","44.8798305909268","45.9338116772503","44.044779222023","48.1139890967974","","","",
"Ecuador","ECU","Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)","ER.GDP.FWTL.M3.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.35595611275354","5.51651386632475","5.72201204163961","5.82033616090472","6.1483161300392","6.40841791496947","6.68661579485843","6.81382388591166","7.26114601944977","7.34036606428034","7.63611953389711","8.28377522251232","8.76284353308141","9.39475290760086","9.79178129121991","9.8035012807842","9.73605767747835","10.3173391491515","10.4250826624474","10.4423261174524","9.47692300384796","10.4074068940616","","","",
"Egypt, Arab Rep.","EGY","Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)","ER.GDP.FWTL.M3.KD","","","","","","","","","","","","","","","","0.846038024384896","0.950827341732552","1.02831709701341","1.10837135499076","1.14984505473124","1.25528437729694","1.33730085357469","1.45871677015323","1.52156690093768","1.65746195452025","1.74053613735598","1.80978351290305","1.86550523322086","1.95320598015937","2.03465534844207","2.13567330890539","2.14446405463479","2.22468009109007","2.28156531310881","2.2967410200895","2.32925821051255","2.37221380000685","2.42973045073675","2.49271105216677","2.57095422556848","3.15067810433151","3.16887977899062","3.1545119801152","3.16728717716172","3.2101507805911","3.26772397440382","3.40409328446213","3.5564736044728","3.72026266044107","3.80358668743946","3.90848631989348","4.09680576045508","4.15035731026986","4.20039424296141","5.1988435708661","5.4083181743745","5.66666063603481","4.62004015469706","4.86633951358283","5.13652321255551","5.31887825353661","5.49390370867092","","","",
"Euro area","EMU","Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)","ER.GDP.FWTL.M3.KD","","","","","","","","","","","21.0598262478315","21.31189525669","22.0407561499563","23.3589591774858","24.03750744343","19.6356628408598","20.3913986769172","20.5735876408131","20.854056290221","21.3746912519345","28.2385094404668","28.1095383194655","28.1532681064764","28.2620666601638","28.6456359474038","29.0247993513516","29.6876806733308","30.9534520249808","32.7628217947059","34.5641599696733","36.0248566931257","39.7842019615825","38.8060501460706","38.7193164191926","39.9786606828418","40.7981222016728","42.2468356443662","43.8872138537191","45.2492649304891","46.4534546924664","47.9569257535077","49.5069225464326","50.4325615375896","51.1131934835393","52.5886113628125","53.7806939880127","56.9870531453527","62.6483031230012","55.9522796316488","58.6358296688431","62.7154886122329","62.8539922908293","63.3329441561515","68.7181176164112","67.9749025975201","71.1905198292791","76.0701056902521","77.8466069655305","79.8979842798954","82.1911645099228","78.2650902332849","83.3117537899159","","","",
"Eritrea","ERI","Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)","ER.GDP.FWTL.M3.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.59370771517023","4.53365796194822","4.2744208371057","3.83604029979549","3.60987998213557","3.70281452113627","3.66692620921951","3.71924672684109","3.35539170311727","3.48546351374363","3.56194121777595","3.87111059520759","","","","","","","","","","","","","",
"Spain","ESP","Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)","ER.GDP.FWTL.M3.KD","","","","","","","","","","","","","","","","14.0347242671463","14.1962210789213","14.3011219442462","14.2200199325993","13.9468740803677","13.9806796314823","13.5990194557204","13.4194998653315","13.3193995148327","13.2300252146551","13.2182433912315","13.46908444742","14.800611870638","16.2214098866397","17.7660302819227","19.3023639276947","20.7675712204838","21.1811840205924","21.1857093163488","21.9238384960874","22.7732607885709","23.6238341430215","24.7431951322403","25.4135476513754","26.1349051870689","27.0866833988948","28.3832879744383","29.4109750166546","29.7366652030158","30.1266868072137","30.6604585518095","32.9843419010895","35.3512784355508","35.8232290831669","33.1944500347033","34.2791215747881","34.001490762196","31.5174895430263","35.2932157095035","35.2748244372726","38.278793321267","39.7593402765627","42.4428688974806","44.4718182100227","45.6458745065907","40.9246456675698","43.659698744735","","","",
"Estonia","EST","Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)","ER.GDP.FWTL.M3.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.04209671817575","4.54236574110622","5.53079704930031","7.5861742877376","7.91503223029219","8.89639781515863","9.22931920729449","9.13775317294646","10.0025703658813","10.5311597507291","11.1982278835501","11.372210764862","11.4997699972131","11.9589922990984","12.4956032776996","12.8252212333398","13.9119019904591","13.8243848829109","10.5953740627734","11.2066746195079","13.3491604654514","12.6744354518628","13.308763873996","14.4315188454008","13.7221005442331","14.2232404055383","16.3665843023713","27.1323916894134","31.0918936486785","28.4243709146861","","","",
"Ethiopia","ETH","Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)","ER.GDP.FWTL.M3.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.43248081365788","2.95072324416331","2.98852022129415","3.01537981571587","3.24136702558531","3.50686704867983","3.77470199898803","3.99370314102162","4.37404319029595","4.73562220499022","5.01383460687945","5.40642844827026","5.81624372165682","6.2684793563771","6.69974897234442","7.34184789819287","7.8422791019512","8.49821404679935","9.0131659517604","9.52164647753439","","","",
"European Union","EUU","Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)","ER.GDP.FWTL.M3.KD","","","","","","","","","","","24.8064830420543","25.0100161956999","25.6858732519587","26.9540470642885","27.507007698969","22.2065750112803","22.9495209306135","23.085505709216","23.3726234776172","23.9364647859693","27.2437949281336","27.1366203201557","27.2271609988493","27.3641534651217","27.795899356427","28.1803273504064","28.9527157951046","30.227074312397","31.960366714676","33.6261524729438","31.0233560357923","35.0315602525308","34.5157268426174","34.5752394771689","36.0945376266259","37.3633036754796","39.0075276659565","40.7766621737214","42.0748523879223","43.3376523523834","45.4527528111434","47.0895364584378","47.8918356516154","48.7417478923588","50.5540782182315","52.0088243202312","55.2397178374132","59.8063486562374","54.4959342760982","56.3190842218548","60.4497858645059","60.3881421340938","61.2429028950692","65.7412257879125","66.1466290479155","69.1350259920013","73.4363176709241","74.9484365625226","77.3104229533902","79.8674932551955","76.3209008072756","80.7670398634497","","","",
"Fragile and conflict affected situations","FCS","Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)","ER.GDP.FWTL.M3.KD","","","","","","","","","","","","","","","","1.53824856216497","1.82367722986235","1.90614753853626","2.02039008991481","2.22326028463544","2.39441160996685","2.10569826176859","2.1308460454037","1.9673387043221","1.85431853603306","1.97009620863185","1.82853306338367","2.96184844384046","3.15485275375014","3.0517424283415","3.52874205221295","3.26484004475355","3.61540919044226","3.44033803188286","3.21568431184086","3.24240618229177","3.26291681626627","3.31824738075786","3.41972819736928","3.4694577741336","3.3365266379101","3.48197803052067","3.65844452850037","3.74581926900919","4.19530958675675","4.46960288781359","4.76041631436553","5.08193446516612","5.37670486044629","5.59486946044261","6.04266739275843","6.138060853129","6.0962961573971","6.38735009470567","6.61947594662478","6.88345527545131","6.86014368362413","6.84316371541987","7.3274357632191","6.68899500654706","6.70922865051989","6.96460846451919","","","",
"Finland","FIN","Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)","ER.GDP.FWTL.M3.KD","","","","","","","","","","","23.9324435317217","24.1308922367856","25.6152173968255","27.0069787278177","27.4827677593318","27.5847357399815","27.4477797901057","27.2848760754711","27.8500735745992","29.5896645811093","30.9314201805321","30.8302943650266","31.2827449960119","31.7549452263209","32.2803482652879","32.9217438688476","36.9168665432789","42.0720839172928","49.2170912422662","58.2210803208714","67.0532947289965","61.7358942445377","58.4194644241326","56.754373334053","57.7982575392074","59.0388713512966","62.7686591047535","68.53974842707","74.2291035234831","79.6368761817593","66.7799993537844","56.7848875455091","49.2879096693854","43.9053055262988","40.5261763575767","37.4393616918507","35.3674564741837","39.8336429050995","43.142865421765","42.8578071475192","48.0954147727053","53.9817709348905","58.8170935359014","65.1771389314475","73.6352775425073","85.5442496905032","104.003808779552","107.439439565217","89.3066738394252","84.4779416545573","82.3735655386718","84.6262465442708","","","",
"Fiji","FJI","Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)","ER.GDP.FWTL.M3.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","76.7084012089728","68.3771852371003","65.7657753373048","62.9808601141262","55.9717361654173","54.6516154593382","51.6945009972368","50.5951728667887","48.5236095921769","47.778866256467","44.0641992716509","42.2298841521382","43.5951493646859","40.7680203759719","41.2601677787124","42.2520821362526","42.3479852959769","44.2537249240829","44.2275690122959","45.0468775952241","44.6636843894192","45.1249683403482","44.4995192635922","45.8143342872506","47.0536775575097","47.7177528760351","49.976816032675","52.7772743638203","55.1528847120381","56.5017323443023","59.5264762724592","61.7958344683202","61.4362158521952","50.9683032917178","48.4805220310278","","","",
"France","FRA","Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)","ER.GDP.FWTL.M3.KD","","","","","","","","","","","","","","","","","","","","","41.1484660548329","40.6094806934377","40.599049887171","40.1442187079239","39.8527269949154","39.5685286063277","39.8743602763668","40.2566429794644","41.5488732683258","42.7252364417462","43.2817351316844","42.9406444199396","42.7369125827274","44.6052181663875","47.944719933206","51.622794666238","55.2418812234885","59.9572370580792","60.454061945042","60.9628261076001","61.9547532453525","63.4663732544983","64.4860287566069","64.3844554532531","65.5011187103817","66.0105380591075","70.3862465317033","75.0268542260443","81.4400605312834","79.6670588389939","80.954417098765","78.614378010103","84.6048451055922","88.1108643769282","88.5336541482199","86.8716550235631","93.1869257644244","93.3281082172528","94.9455119880284","99.4974847233694","97.844751281908","104.578757649182","","","",
"Faroe Islands","FRO","Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)","ER.GDP.FWTL.M3.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Micronesia, Fed. Sts.","FSM","Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)","ER.GDP.FWTL.M3.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Gabon","GAB","Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)","ER.GDP.FWTL.M3.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","106.305600146675","111.352523458202","112.775184737277","111.186225858949","111.015836686761","101.586771841659","100.019285007944","98.5292908687353","98.4895345248931","97.4070669538584","98.505899291923","97.6731370542948","85.3812010487233","80.543408934549","79.7699726436758","77.2306198508905","76.7097253339461","75.0928361995997","75.0183229392115","72.9128749247976","77.2935592143227","74.7363554117373","74.8337601406555","80.1393894078696","85.8226772349306","90.3292920291981","95.422688918615","99.5401440141705","103.401206058197","105.563782525585","106.06272133122","106.951438459325","111.144799864313","109.102224008291","110.703798086537","","","",
"United Kingdom","GBR","Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)","ER.GDP.FWTL.M3.KD","","","","","","","","","","","","","","","","","","","","","98.2835781570569","100.460570962529","105.662632544061","113.671305921583","120.120436417582","129.410200879132","132.290694949727","138.186301389473","144.82129093214","147.25766296137","147.054715726677","145.263331476095","145.676480918908","149.130286879791","154.686311588173","158.418799791305","161.456943600396","168.318297115204","172.933083665193","177.089966763899","183.61235861216","187.155095514326","189.328338446878","194.086938028224","197.633250411931","201.791674440028","205.339388826788","320.72786792738","326.292474764984","313.696363012601","321.361912690427","349.507707483933","340.089550497358","362.772545881159","393.169832698074","358.812639818227","354.45743014325","363.873609118961","368.986725655181","374.980823355211","336.36935218218","365.216222684307","","","",
"Georgia","GEO","Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)","ER.GDP.FWTL.M3.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.33657426633945","1.73737655417821","1.64160756135921","1.78137066942547","2.10217152565352","2.47480638707551","2.72951282160267","3.01827538658983","3.32294479558686","3.52037592231366","3.7537021423933","4.21485940503977","4.50888421641955","4.99722852708349","5.45800650913018","6.13312642029007","6.27016117822903","6.14012924638647","6.63221510242822","7.27956313394642","7.89201164750639","8.44240978221821","8.94439226945138","9.41189324544472","9.91660099772337","12.0489807505826","13.6049793337057","11.7742820731587","10.4893222072479","11.9285469504084","","","",
"Ghana","GHA","Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)","ER.GDP.FWTL.M3.KD","","","","","","","","","","","34.255309819265","33.5033035586766","30.5200264035851","29.4616846885116","29.64991242344","24.537079008507","22.4377911741694","21.8118105549268","22.544315864165","20.9872123279451","20.1771819912812","18.6656843781388","16.6838231980994","15.314609813397","16.0271460265912","16.2458362863239","16.5051223461503","16.7237268673113","17.0987177505985","17.4102528968638","17.4478893640002","17.8322827040826","17.9977670296728","18.3493192305307","18.4452596216913","18.7010422288678","19.0626813835477","19.3684813607942","19.7866279092921","20.1676900532031","20.4297372324111","20.6758152522355","21.0406597514007","21.5701513079711","22.2114998489097","22.9510956758131","23.8413119537346","24.301815969284","25.9252990143156","26.5799285350694","28.058931474725","31.2492503217655","33.3191440330027","35.1641986637184","35.5486880215604","34.3461026811494","35.2565959420994","38.122567564855","40.4861963679717","43.1209468502216","43.3425633648543","45.5428340462851","","","",
"Gibraltar","GIB","Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)","ER.GDP.FWTL.M3.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)","ER.GDP.FWTL.M3.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.13381192177847","4.46984949607763","4.72981276935061","5.02184783214069","5.24613505102825","5.51735570309047","5.90422718203496","6.25581894983746","6.67142594153494","7.10739938514158","7.62705908859405","8.0683831278246","8.55272248601169","8.95581242121884","9.63345135677623","10.054265824734","10.1032974756376","10.2625982089526","10.4919326011083","10.185414000691","10.4550404366869","10.4780717695002","9.98525153079586","10.1001159458006","10.3067453943299","10.5598354297008","10.6292890939418","10.6842462690987","10.7630034507409","11.5830374717777","12.4173523027226","12.8462013750088","13.5677615187455","14.2060692007849","14.9990992630033","","","",
"Gambia, The","GMB","Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)","ER.GDP.FWTL.M3.KD","","","","","","","","","","","","","","","","","","","","","","","24.9660991438129","23.0834914618026","20.4943058821613","17.7927048036509","16.4669806241561","15.1871286185804","14.4269881743349","14.0063874564248","13.3906808846976","12.8218372114931","12.3724629693457","11.9494807160387","11.2646919367596","10.7333409211239","10.3950881049331","10.3597274611586","10.2121794263494","10.3722745449601","10.6102351747163","10.9568529991318","10.3528757924064","10.811315287343","11.3149781098206","10.807458059608","10.747413878505","11.0744844985173","11.7672937871156","12.551669149458","13.2932639125283","12.2124625046832","12.8525871835455","13.221812296904","13.0357308251011","13.5647304028744","13.8283419008046","14.4952290729011","15.5439429997826","16.5110953963812","16.6087564267395","17.4817074806317","","","",
"Guinea-Bissau","GNB","Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)","ER.GDP.FWTL.M3.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.0871198811962","12.1966258891966","7.51899716011564","5.55766769483514","4.51966351125555","4.13084641540461","4.39935143212561","3.41188501700742","3.98559420830095","4.0294468308324","4.22229501380981","4.37657497288367","4.36406098600959","4.41520304675317","4.70483026103548","4.83028479202096","4.95393170074153","5.17807606322818","5.30483283115668","5.60218797391155","6.05512720613126","5.95141077391682","6.14519298828701","6.20446495679068","6.58505238169357","6.93449452976535","7.26658689161652","7.53991618558458","7.958415889512","8.07741604791937","8.5768165664988","","","",
"Equatorial Guinea","GNQ","Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)","ER.GDP.FWTL.M3.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.4412950140804","16.940123140033","15.876815731779","14.8392521382706","14.0065573645364","18.0368840216144","19.1771652099471","21.4630715654289","24.2299050510522","38.8429479974591","93.5747267286709","111.767328335461","135.70113179715","155.169474916968","246.709904352175","287.021371858679","318.742778234077","428.932752903421","488.63345389799","526.282258919054","606.709313265107","714.69816605555","724.299108809914","659.661382380748","702.697187183203","761.111503808342","729.653254539593","732.681799317692","665.93418590997","607.222649588308","572.808254279413","537.084815079884","507.642763380431","483.321188239772","487.479055215027","","","",
"Greece","GRC","Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)","ER.GDP.FWTL.M3.KD","","","","","","","","","","","22.0473737304777","23.7518037470062","26.1382608067441","28.2245991139616","26.3804765852058","28.0314583629829","28.931510847214","28.8009790082533","29.9027716361872","29.9294147109883","29.2284731274572","28.26192130035","27.4529226251976","26.6898244130827","26.7661772723865","26.9817583982558","24.967810655095","22.6085528311716","21.9623168274345","21.334928148125","20.049180822642","20.4287450132811","20.3337302387481","20.2188462676744","20.842451936204","21.5087269453341","20.6172820154413","20.2558171693019","20.6894772547151","20.9767368407404","21.5777043306628","22.3084747100947","23.0745706997797","24.0583381019146","24.9899642007376","24.9295604029732","26.5686566418306","27.5344041489596","27.3270184045532","25.9894379095517","24.3155001926807","21.7383911265547","19.9273366413418","19.4941859805866","19.6664573663028","19.6374014612534","19.1895728658106","19.4761022144568","19.9017863018655","20.3690724212888","18.4830943042443","19.8823575961492","","","",
"Grenada","GRD","Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)","ER.GDP.FWTL.M3.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","89.5749020659748","82.2491831079273","83.6413618177732","81.0499402314284","72.773258699383","69.7148983344898","67.7348220089405","64.6399940655967","63.9508274226485","66.4282934600034","70.7097452061991","73.3540096351151","76.6099562133781","79.9512537892243","80.4921334064852","69.4191346669849","72.6731414498483","","","",
"Greenland","GRL","Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)","ER.GDP.FWTL.M3.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guatemala","GTM","Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)","ER.GDP.FWTL.M3.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.6124503762611","15.0965007032849","14.4863822884715","14.0373647335658","13.6704791926261","13.6250279249391","14.4885438662778","14.9657275358055","15.0370988070621","15.47079511594","16.1149846186172","16.5943584468759","17.2074899886916","17.9721869863607","18.7076395772517","19.2085932278929","19.8001893728717","20.4747567577616","21.2974115866016","20.9171352398514","22.5974647120118","","","",
"Guam","GUM","Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)","ER.GDP.FWTL.M3.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guyana","GUY","Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)","ER.GDP.FWTL.M3.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.39542973022679","1.48659768689441","1.58931928895256","1.64469655294222","1.74976669816123","1.8313301026623","1.77518012308931","1.80230380121838","1.75333440675501","1.81025664311938","1.84823404598224","1.85424716477353","1.90156018828554","1.88278175079471","2.00983258896293","2.18804854957959","2.26181791171285","2.38132784455028","2.52055957954492","2.65153419603076","2.79143790672812","2.89341986188862","2.94221722728023","2.96244216356655","3.07523585328437","3.190080276236","3.33174896225754","3.51009215458685","5.03626799834165","6.04654477213399","","","",
"High income","HIC","Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)","ER.GDP.FWTL.M3.KD","","","","","","","","","","","24.7963361346231","25.0290151236544","25.7240832004151","26.9407926228866","27.4895159211826","25.4262227639522","26.024793217256","26.1571783492782","26.4263710227838","27.0326146601099","20.2335677493785","20.7117959631966","20.8239027618766","21.6015306865508","22.7523570183936","23.6953379523047","24.2629930832745","25.3446700794276","26.7156613410202","27.939149861482","27.9929554222849","29.3784539805754","27.1197212849111","27.8663800156664","28.9648972091273","29.8324553911506","30.7562011269394","31.9050282824888","32.7242239003851","33.8135360690516","34.9740761146015","35.9668417859994","36.6357720190073","37.4940693901216","38.8309494769588","39.8043671604797","41.9607906024216","44.4071260131991","44.3932436423775","44.3940952002215","46.5925396674125","47.5075096214129","47.842488069473","49.0291826779785","49.252149534557","51.2542556888112","52.4303229537373","53.542158579707","54.8702604776351","56.2258226299392","54.280178111772","57.1713694552983","","","",
"Hong Kong SAR, China","HKG","Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)","ER.GDP.FWTL.M3.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Honduras","HND","Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)","ER.GDP.FWTL.M3.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.16161064916416","8.67026695129209","9.19487005600614","9.79871956685338","10.4050963918056","10.8453984621765","10.5816787294862","10.9764960136694","11.3975204462888","11.8680884766068","12.1993932585004","12.5724605324381","13.0552530711985","13.5634904435428","14.220358608983","14.7671306537263","15.1451152018464","13.7873431697678","15.5197620470997","","","",
"Heavily indebted poor countries (HIPC)","HPC","Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)","ER.GDP.FWTL.M3.KD","","","","","","","","","","","34.255309819265","33.5033035586766","30.5200264035851","29.4616846885116","29.64991242344","24.537079008507","22.4377911741694","21.8118105549268","22.544315864165","20.9872123279451","10.357040184257","8.72225320608462","9.02128371546772","8.13251773773502","1.27320306545824","1.59501392500615","1.66591838506976","4.61515749074495","4.64020542169286","4.61844234714144","4.49418818358785","4.74523316939591","4.44098552978261","4.37470970946587","4.49980953431063","5.02052224377676","5.09534465448718","5.15618447962686","5.19924352192204","5.23329897353798","3.77322919354206","3.80474847313177","3.84877639421535","4.01130049212033","4.18038053729004","4.3485661261967","4.57243994008619","4.79419074867076","5.0490386290598","5.26007386224213","5.57183213894602","5.84735514664876","5.12602736964115","5.40808317927627","5.70951771981726","5.9383740490949","6.19196390123615","6.51059889301165","6.70089086414957","6.98278473035275","6.99778011026351","7.29695000740299","","","",
"Croatia","HRV","Water productivity, total (constant 2015 US$ GDP per cubic meter of total freshwater withdrawal)","ER.GDP.FWTL.M3.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","75.4789183155971","74.655258159834","78.4406007432654","80.6950517828307","82.2672402094918","84.2151617894092","84.3023345341495","75.5172755836472","75.2511982294661","77.2818892772335","76.8889346105038","79.7039365415396","85.9564274313912","82.1548810642549","82.8929388639612","80.627386846794","83.8710049469778","86.0475102423461","80.5741774396653","89.7967811693535","","","",
